id,officer_id,job_title,badge_number
,#NYPD_31978,Police Officer,29152
,#NYPD_31979,Police Officer,29725
,#NYPD_31980,Detective Third Grade,2078
,#NYPD_31981,Police Officer,15100
,#NYPD_31982,Police Officer,7039
,#NYPD_31983,Police Officer,19557
,#NYPD_31984,Sergeant,3652
,#NYPD_31985,Detective Third Grade,2490
,#NYPD_31986,Police Officer,8224
,#NYPD_31987,Detective Second Grade,7985
,#NYPD_31988,Police Officer,25827
,#NYPD_31989,Police Officer,5609
,#NYPD_31990,Detective Second Grade,1256
,#NYPD_31991,Detective Second Grade,4502
,#NYPD_31992,Lieutenant,0
,#NYPD_31993,Assistant Chief Inspector,0
,#NYPD_31994,Sergeant,3081
,#NYPD_31995,Police Officer,121
,#NYPD_31996,Police Officer,17425
,#NYPD_31997,Detective Third Grade,761
,#NYPD_31998,Lieutenant,0
,#NYPD_31999,Police Officer,
,#NYPD_32000,Police Officer,
,#NYPD_32001,Police Officer,
,#NYPD_32002,Police Officer,9625
,#NYPD_32003,Deputy Inspector,0
,#NYPD_32004,Lieutenant,0
,#NYPD_32005,Police Officer,27809
,#NYPD_32005,Police Officer,2788
,#NYPD_32006,Detective Third Grade,6183
,#NYPD_32007,Police Officer,
,#NYPD_32008,Police Officer,
,#NYPD_32009,Detective Specialist,1852
,#NYPD_32010,Detective Second Grade,
,#NYPD_32011,Police Officer,
,#NYPD_32012,Police Officer,
,#NYPD_32013,Police Officer,
,#NYPD_32014,Detective Specialist,4346
,#NYPD_32015,Sergeant,4351
,#NYPD_32016,Police Officer,26553
,#NYPD_32017,Police Officer,26553
,#NYPD_32018,Lieutenant,0
,#NYPD_32019,Police Officer,
,#NYPD_32020,Police Officer,
,#NYPD_32021,Police Officer,
,#NYPD_32022,Sergeant,4422
,#NYPD_32023,Police Officer,13384
,#NYPD_32024,Detective Specialist,3567
,#NYPD_32025,Sergeant,1129
,#NYPD_32026,Inspector,0
,#NYPD_32027,Sergeant,144
,#NYPD_32028,Police Officer,16718
,#NYPD_32029,Sergeant,0
,#NYPD_32030,Lieutenant,0
,#NYPD_32031,Detective First Grade,3209
,#NYPD_32032,Detective Specialist,249
,#NYPD_32032,Detective Specialist,823
,#NYPD_32033,Police Officer,
,#NYPD_32034,Police Officer,
,#NYPD_32035,Police Officer,12997
,#NYPD_32036,Detective First Grade,3008
,#NYPD_32037,Sergeant,2726
,#NYPD_32038,Police Officer,595
,#NYPD_32039,Police Officer,13385
,#NYPD_32040,Police Officer,18164
,#NYPD_32041,Police Officer,5108
,#NYPD_32042,Police Officer,13686
,#NYPD_32043,Police Officer,14384
,#NYPD_32044,Police Officer,3151
,#NYPD_32045,Police Officer,
,#NYPD_32046,Police Officer,
,#NYPD_32047,Police Officer,
,#NYPD_32048,Police Officer,10778
,#NYPD_32049,Police Officer,10888
,#NYPD_32050,Lieutenant,0
,#NYPD_32051,Police Officer,17142
,#NYPD_32052,Police Officer,9247
,#NYPD_32053,Detective Third Grade,4553
,#NYPD_32054,Police Officer,
,#NYPD_32055,Police Officer,27387
,#NYPD_32056,Police Officer,19300
,#NYPD_32057,Police Officer,1499
,#NYPD_32058,Police Officer,
,#NYPD_32059,Detective Second Grade,2105
,#NYPD_32060,Detective Third Grade,7346
,#NYPD_32061,Police Officer,17060
,#NYPD_32061,Police Officer,5921
,#NYPD_32062,Detective Third Grade,160
,#NYPD_32063,Police Officer,12403
,#NYPD_32064,Police Officer,30337
,#NYPD_32065,Police Officer,732
,#NYPD_32066,Deputy Inspector,0
,#NYPD_32067,Lieutenant,2614
,#NYPD_32067,Lieutenant,0
,#NYPD_32068,Detective Third Grade,3717
,#NYPD_32069,Police Officer,
,#NYPD_32070,Police Officer,
,#NYPD_32071,Police Officer,
,#NYPD_32072,Sergeant,607
,#NYPD_32073,Police Officer,1477
,#NYPD_32074,Police Officer,25399
,#NYPD_32075,Police Officer,14257
,#NYPD_32076,Sergeant,1686
,#NYPD_32077,Lieutenant,0
,#NYPD_32078,Police Officer,
,#NYPD_32079,Sergeant,2219
,#NYPD_32080,Police Officer,29334
,#NYPD_32081,Police Officer,3147
,#NYPD_32082,Detective Third Grade,4391
,#NYPD_32083,Lieutenant,0
,#NYPD_32084,Lieutenant,0
,#NYPD_32085,Police Officer,29486
,#NYPD_32086,Sergeant,14154
,#NYPD_32086,Sergeant,4311
,#NYPD_32087,Police Officer,9515
,#NYPD_32088,Sergeant,2210
,#NYPD_32089,Police Officer,18373
,#NYPD_32090,Lieutenant,0
,#NYPD_32091,Police Officer,
,#NYPD_32092,Police Officer,6042
,#NYPD_32093,Police Officer,2214
,#NYPD_32094,Detective Third Grade,16247
,#NYPD_32094,Detective Third Grade,4612
,#NYPD_32095,Assistant Chief Inspector,0
,#NYPD_32096,Police Officer,
,#NYPD_32097,Police Officer,6446
,#NYPD_32098,Police Officer,3075
,#NYPD_32099,Police Officer,17548
,#NYPD_32100,Police Officer,
,#NYPD_32101,Sergeant,404
,#NYPD_32102,Deputy Chief Inspector,0
,#NYPD_32103,Police Officer,
,#NYPD_32104,Police Officer,23389
,#NYPD_32105,Detective Third Grade,5694
,#NYPD_32105,Detective Third Grade,29956
,#NYPD_32106,Deputy Inspector,0
,#NYPD_32107,Detective Third Grade,30523
,#NYPD_32107,Detective Third Grade,4911
,#NYPD_32108,Police Officer,
,#NYPD_32109,Police Officer,
,#NYPD_32110,Deputy Chief Inspector,0
,#NYPD_32111,Lieutenant,0
,#NYPD_32112,Lieutenant,0
,#NYPD_32113,Police Officer,
,#NYPD_32114,Police Officer,8594
,#NYPD_32115,Police Officer,781
,#NYPD_32116,Police Officer,
,#NYPD_32117,Sergeant,6420
,#NYPD_32117,Sergeant,3347
,#NYPD_32118,Police Officer,30340
,#NYPD_32119,Police Officer,18972
,#NYPD_32120,Detective First Grade,324
,#NYPD_32121,Lieutenant,
,#NYPD_32122,Police Officer,2756
,#NYPD_32123,Sergeant,1595
,#NYPD_32124,Sergeant,279
,#NYPD_32125,Police Officer,
,#NYPD_32126,Detective Third Grade,
,#NYPD_32127,Police Officer,
,#NYPD_32128,Detective Third Grade,2223
,#NYPD_32129,Police Officer,3556
,#NYPD_32130,Police Officer,
,#NYPD_32131,Police Officer,18030
,#NYPD_32132,Deputy Chief Inspector,0
,#NYPD_32133,Police Officer,10444
,#NYPD_32134,Sergeant,2724
,#NYPD_32135,Police Officer,21020
,#NYPD_32136,Detective Third Grade,4143
,#NYPD_32137,Police Officer,2395
,#NYPD_32138,Police Officer,
,#NYPD_32139,Police Officer,12843
,#NYPD_32140,Detective Specialist,1920
,#NYPD_32141,Sergeant,
,#NYPD_32142,Police Officer,2445
,#NYPD_32143,Police Officer,15173
,#NYPD_32144,Sergeant,4798
,#NYPD_32145,Lieutenant,0
,#NYPD_32146,Inspector,0
,#NYPD_32147,Lieutenant,0
,#NYPD_32148,Police Officer,1994
,#NYPD_32149,Police Officer,
,#NYPD_32150,Lieutenant,0
,#NYPD_32151,Detective Specialist,4238
,#NYPD_32152,Detective Third Grade,7818
,#NYPD_32153,Police Officer,21937
,#NYPD_32154,Detective Specialist,7471
,#NYPD_32155,Detective Third Grade,6750
,#NYPD_32156,Captain,0
,#NYPD_32157,Lieutenant,0
,#NYPD_32158,Detective Second Grade,7065
,#NYPD_32159,Police Officer,14307
,#NYPD_32160,Police Officer,
,#NYPD_32161,Police Officer,14159
,#NYPD_32162,Police Officer,
,#NYPD_32163,Detective Third Grade,4609
,#NYPD_32164,Sergeant,3620
,#NYPD_32165,Police Officer,8621
,#NYPD_32166,Police Officer,18487
,#NYPD_32167,Detective Third Grade,2530
,#NYPD_32168,Police Officer,441
,#NYPD_32169,Police Officer,31443
,#NYPD_32170,Police Officer,16768
,#NYPD_32171,Police Officer,10521
,#NYPD_32172,Detective Second Grade,7988
,#NYPD_32173,Police Officer,7931
,#NYPD_32174,Sergeant,439
,#NYPD_32175,Police Officer,4376
,#NYPD_32176,Police Officer,20944
,#NYPD_32177,Police Officer,24772
,#NYPD_32178,Sergeant,2937
,#NYPD_32179,Police Officer,16978
,#NYPD_32180,Detective Third Grade,1893
,#NYPD_32181,Police Officer,28878
,#NYPD_32182,Police Officer,28272
,#NYPD_32183,Police Officer,30082
,#NYPD_32184,Police Officer,30052
,#NYPD_32185,Detective First Grade,1206
,#NYPD_32186,Detective Third Grade,350
,#NYPD_32187,Detective Third Grade,3563
,#NYPD_32187,Detective Third Grade,7514
,#NYPD_32188,Captain,0
,#NYPD_32189,Police Officer,12262
,#NYPD_32190,Police Officer,6210
,#NYPD_32191,Lieutenant,0
,#NYPD_32192,Police Officer,
,#NYPD_32193,Detective Second Grade,718
,#NYPD_32194,Sergeant,3597
,#NYPD_32195,Police Officer,3344
,#NYPD_32196,Police Officer,18505
,#NYPD_32197,Police Officer,24844
,#NYPD_32198,Police Officer,6168
,#NYPD_32199,Police Officer,16428
,#NYPD_32200,Police Officer,6427
,#NYPD_32201,Sergeant,1784
,#NYPD_32202,Detective Specialist,12202
,#NYPD_32202,Detective Specialist,4958
,#NYPD_32203,Police Officer,18026
,#NYPD_32204,Assistant Chief Inspector,
,#NYPD_32205,Detective Third Grade,
,#NYPD_32206,Police Officer,10213
,#NYPD_32207,Detective Second Grade,2225
,#NYPD_32208,Detective Third Grade,7827
,#NYPD_32209,Sergeant,4353
,#NYPD_32210,Sergeant,2807
,#NYPD_32211,Sergeant,195
,#NYPD_32212,Police Officer,29463
,#NYPD_32213,Sergeant,
,#NYPD_32214,Sergeant,2967
,#NYPD_32215,Police Officer,26170
,#NYPD_32216,Inspector,0
,#NYPD_32217,Police Officer,2600
,#NYPD_32218,Lieutenant,0
,#NYPD_32219,Police Officer,
,#NYPD_32220,Captain,0
,#NYPD_32221,Police Officer,10010
,#NYPD_32222,Detective Second Grade,2099
,#NYPD_32223,Sergeant,2305
,#NYPD_32224,Police Officer,15418
,#NYPD_32225,Detective Second Grade,
,#NYPD_32226,Police Officer,5616
,#NYPD_32227,Police Officer,12350
,#NYPD_32228,Detective Third Grade,4787
,#NYPD_32229,Police Officer,19380
,#NYPD_32230,Police Officer,31172
,#NYPD_32231,Police Officer,537
,#NYPD_32232,Detective Third Grade,6137
,#NYPD_32233,Police Officer,27963
,#NYPD_32234,Police Officer,4642
,#NYPD_32235,Police Officer,3967
,#NYPD_32236,Police Officer,527
,#NYPD_32237,Police Officer,30762
,#NYPD_32238,Police Officer,3495
,#NYPD_32239,Police Officer,17078
,#NYPD_32240,Lieutenant,9259
,#NYPD_32240,Lieutenant,0
,#NYPD_32241,Sergeant,11117
,#NYPD_32241,Sergeant,5366
,#NYPD_32242,Detective Third Grade,3711
,#NYPD_32243,Detective Second Grade,
,#NYPD_32244,Detective Third Grade,3549
,#NYPD_32245,Police Officer,8839
,#NYPD_32246,Police Officer,4899
,#NYPD_32247,Police Officer,319
,#NYPD_32248,Detective Third Grade,2083
,#NYPD_32249,Detective Third Grade,2772
,#NYPD_32250,Police Officer,12655
,#NYPD_32251,Lieutenant,0
,#NYPD_32252,Police Officer,74
,#NYPD_32253,Detective Third Grade,6353
,#NYPD_32254,Detective First Grade,5474
,#NYPD_32255,Sergeant,224
,#NYPD_32256,Detective Third Grade,5477
,#NYPD_32257,Police Officer,15751
,#NYPD_32258,Police Officer,10979
,#NYPD_32259,Police Officer,25893
,#NYPD_32260,Police Officer,20073
,#NYPD_32261,Police Officer,4165
,#NYPD_32262,Detective First Grade,
,#NYPD_32263,Detective Third Grade,3719
,#NYPD_32263,Detective Third Grade,31112
,#NYPD_32264,Police Officer,10789
,#NYPD_32265,Police Officer,
,#NYPD_32266,Police Officer,31501
,#NYPD_32267,Police Officer,20597
,#NYPD_32268,Police Officer,16052
,#NYPD_32269,Detective Specialist,6999
,#NYPD_32270,Police Officer,19898
,#NYPD_32271,Police Officer,15851
,#NYPD_32272,Police Officer,6052
,#NYPD_32273,Detective Specialist,7037
,#NYPD_32274,Police Officer,15632
,#NYPD_32275,Sergeant,2053
,#NYPD_32276,Police Officer,5004
,#NYPD_32277,Police Officer,25043
,#NYPD_32278,Police Officer,16054
,#NYPD_32279,Police Officer,28793
,#NYPD_32280,Police Officer,
,#NYPD_32281,Police Officer,
,#NYPD_32282,Police Officer,17844
,#NYPD_32283,Police Officer,5626
,#NYPD_32284,Detective Third Grade,1424
,#NYPD_32285,Deputy Inspector,0
,#NYPD_32286,Police Officer,2115
,#NYPD_32287,Police Officer,22105
,#NYPD_32288,Lieutenant,0
,#NYPD_32289,Police Officer,7972
,#NYPD_32290,Police Officer,
,#NYPD_32291,Lieutenant,0
,#NYPD_32292,Police Officer,17074
,#NYPD_32293,Detective Specialist,5076
,#NYPD_32294,Police Officer,
,#NYPD_32295,Captain,0
,#NYPD_32296,Police Officer,14271
,#NYPD_32297,Police Officer,23551
,#NYPD_32298,Police Officer,11451
,#NYPD_32299,Police Officer,23352
,#NYPD_32300,Sergeant,1728
,#NYPD_32301,Detective Specialist,5598
,#NYPD_32302,Lieutenant,0
,#NYPD_32303,Sergeant,1901
,#NYPD_32304,Sergeant,10025
,#NYPD_32304,Sergeant,3431
,#NYPD_32305,Lieutenant,
,#NYPD_32306,Police Officer,
,#NYPD_32307,Police Officer,16537
,#NYPD_32308,Sergeant,1481
,#NYPD_32309,Police Officer,4468
,#NYPD_32310,Police Officer,4473
,#NYPD_32311,Police Officer,10131
,#NYPD_32312,Police Officer,29555
,#NYPD_32313,Police Officer,5488
,#NYPD_32314,Police Officer,11802
,#NYPD_32315,Detective Second Grade,3445
,#NYPD_32316,Police Officer,29043
,#NYPD_32317,Police Officer,19131
,#NYPD_32318,Sergeant,3372
,#NYPD_32319,Police Officer,9581
,#NYPD_32320,Police Officer,13736
,#NYPD_32321,Police Officer,31574
,#NYPD_32322,Detective Second Grade,3142
,#NYPD_32323,Sergeant,3218
,#NYPD_32324,Police Officer,3493
,#NYPD_32325,Police Officer,26905
,#NYPD_32326,Police Officer,27352
,#NYPD_32327,Detective Third Grade,6272
,#NYPD_32328,Police Officer,
,#NYPD_32329,Police Officer,2289
,#NYPD_32330,Police Officer,
,#NYPD_32331,Detective Third Grade,
,#NYPD_32332,Police Officer,24035
,#NYPD_32333,Police Officer,7123
,#NYPD_32334,Police Officer,1220
,#NYPD_32335,Police Officer,11743
,#NYPD_32336,Detective First Grade,104
,#NYPD_32337,Police Officer,26979
,#NYPD_32338,Detective Third Grade,7062
,#NYPD_32339,Police Officer,
,#NYPD_32340,Detective Specialist,7227
,#NYPD_32341,Detective Third Grade,4785
,#NYPD_32341,Detective Third Grade,9337
,#NYPD_32342,Police Officer,
,#NYPD_32343,Police Officer,24658
,#NYPD_32344,Police Officer,
,#NYPD_32345,Detective Third Grade,7369
,#NYPD_32346,Detective Second Grade,6887
,#NYPD_32347,Police Officer,
,#NYPD_32348,Police Officer,15072
,#NYPD_32349,Police Officer,
,#NYPD_32350,Police Officer,
,#NYPD_32351,Police Officer,1930
,#NYPD_32352,Detective Third Grade,3633
,#NYPD_32352,Detective Third Grade,23496
,#NYPD_32353,Police Officer,7433
,#NYPD_32354,Detective First Grade,3634
,#NYPD_32355,Detective Third Grade,1765
,#NYPD_32356,Police Officer,124
,#NYPD_32357,Sergeant,33
,#NYPD_32358,Police Officer,25046
,#NYPD_32359,Police Officer,23267
,#NYPD_32360,Police Officer,23129
,#NYPD_32361,Police Officer,16216
,#NYPD_32362,Detective Third Grade,1381
,#NYPD_32363,Police Officer,7421
,#NYPD_32364,Police Officer,21822
,#NYPD_32365,Lieutenant,0
,#NYPD_32366,Police Officer,
,#NYPD_32367,Police Officer,11858
,#NYPD_32368,Police Officer,30254
,#NYPD_32369,Captain,0
,#NYPD_32370,Police Officer,17528
,#NYPD_32371,Police Officer,13564
,#NYPD_32372,Police Officer,17965
,#NYPD_32373,Lieutenant,0
,#NYPD_32374,Sergeant,4047
,#NYPD_32375,Police Officer,19128
,#NYPD_32376,Police Officer,
,#NYPD_32377,Police Officer,26850
,#NYPD_32378,Police Officer,15873
,#NYPD_32379,Lieutenant,0
,#NYPD_32380,Police Officer,11478
,#NYPD_32381,Police Officer,18231
,#NYPD_32382,Police Officer,14127
,#NYPD_32383,Detective First Grade,1254
,#NYPD_32384,Lieutenant,0
,#NYPD_32385,Deputy Chief Inspector,0
,#NYPD_32386,Sergeant,623
,#NYPD_32387,Sergeant,2079
,#NYPD_32388,Deputy Chief Inspector,0
,#NYPD_32389,Police Officer,17307
,#NYPD_32390,Detective Specialist,14585
,#NYPD_32390,Detective Specialist,7393
,#NYPD_32391,Police Officer,
,#NYPD_32392,Police Officer,20078
,#NYPD_32393,Police Officer,3067
,#NYPD_32394,Police Officer,3416
,#NYPD_32395,Police Officer,341
,#NYPD_32396,Detective First Grade,6001
,#NYPD_32397,Police Officer,28772
,#NYPD_32398,Police Officer,27104
,#NYPD_32399,Police Officer,680
,#NYPD_32400,Police Officer,6086
,#NYPD_32401,Detective Third Grade,1436
,#NYPD_32402,Police Officer,31811
,#NYPD_32403,Police Officer,
,#NYPD_32404,Detective Second Grade,7962
,#NYPD_32405,Police Officer,12141
,#NYPD_32406,Sergeant,1545
,#NYPD_32407,Police Officer,5141
,#NYPD_32408,Detective Second Grade,3015
,#NYPD_32409,Police Officer,5588
,#NYPD_32410,Police Officer,25251
,#NYPD_32411,Lieutenant,0
,#NYPD_32412,Police Officer,7708
,#NYPD_32413,Lieutenant,0
,#NYPD_32414,Police Officer,1107
,#NYPD_32415,Police Officer,3684
,#NYPD_32416,Sergeant,5283
,#NYPD_32417,Police Officer,
,#NYPD_32418,Police Officer,27501
,#NYPD_32419,Police Officer,8003
,#NYPD_32420,Lieutenant,0
,#NYPD_32421,Police Officer,11338
,#NYPD_32422,Sergeant,5276
,#NYPD_32422,Sergeant,429
,#NYPD_32423,Police Officer,15073
,#NYPD_32424,Police Officer,3926
,#NYPD_32425,Police Officer,23700
,#NYPD_32426,Police Officer,10340
,#NYPD_32427,Police Officer,9754
,#NYPD_32428,Inspector,
,#NYPD_32429,Police Officer,
,#NYPD_32430,Deputy Inspector,0
,#NYPD_32431,Police Officer,8814
,#NYPD_32432,Sergeant,12166
,#NYPD_32433,Detective Third Grade,21037
,#NYPD_32434,Police Officer,20092
,#NYPD_32435,Detective Third Grade,2296
,#NYPD_32436,Detective Third Grade,18706
,#NYPD_32436,Detective Third Grade,4626
,#NYPD_32437,Police Officer,13373
,#NYPD_32437,Police Officer,5148
,#NYPD_32438,Police Officer,12963
,#NYPD_32439,Detective Specialist,1498
,#NYPD_32440,Police Officer,
,#NYPD_32441,Lieutenant,0
,#NYPD_32442,Police Officer,9550
,#NYPD_32443,Police Officer,3816
,#NYPD_32444,Police Officer,12248
,#NYPD_32445,Sergeant,4532
,#NYPD_32446,Sergeant,2949
,#NYPD_32447,Deputy Inspector,0
,#NYPD_32448,Police Officer,17751
,#NYPD_32449,Police Officer,3573
,#NYPD_32450,Police Officer,18009
,#NYPD_32451,Sergeant,3850
,#NYPD_32452,Detective First Grade,52
,#NYPD_32453,Sergeant,
,#NYPD_32454,Police Officer,13424
,#NYPD_32455,Police Officer,13489
,#NYPD_32456,Police Officer,23517
,#NYPD_32457,Detective Second Grade,4888
,#NYPD_32458,Police Officer,636
,#NYPD_32459,Sergeant,3924
,#NYPD_32460,Police Officer,7348
,#NYPD_32461,Police Officer,24929
,#NYPD_32462,Police Officer,11170
,#NYPD_32463,Detective Specialist,7651
,#NYPD_32464,Police Officer,4427
,#NYPD_32465,Inspector,0
,#NYPD_32466,Police Officer,8030
,#NYPD_32467,Police Officer,19832
,#NYPD_32468,Police Officer,17223
,#NYPD_32469,Police Officer,1991
,#NYPD_32470,Police Officer,7527
,#NYPD_32471,Police Officer,30709
,#NYPD_32472,Deputy Inspector,0
,#NYPD_32473,Police Officer,
,#NYPD_32474,Detective Third Grade,9877
,#NYPD_32474,Detective Third Grade,9877
,#NYPD_32474,Detective Third Grade,2501
,#NYPD_32475,Sergeant,851
,#NYPD_32476,Police Officer,2032
,#NYPD_32477,Sergeant,5611
,#NYPD_32478,Police Officer,14224
,#NYPD_32479,Detective Specialist,3942
,#NYPD_32480,Police Officer,
,#NYPD_32481,Sergeant,3039
,#NYPD_32482,Police Officer,
,#NYPD_32483,Police Officer,
,#NYPD_32484,Police Officer,
,#NYPD_32485,Police Officer,29007
,#NYPD_32486,Sergeant,
,#NYPD_32487,Police Officer,22215
,#NYPD_32488,Police Officer,31267
,#NYPD_32489,Police Officer,19956
,#NYPD_32490,Detective First Grade,740
,#NYPD_32491,Detective First Grade,5507
,#NYPD_32492,Police Officer,
,#NYPD_32493,Detective Specialist,
,#NYPD_32494,Police Officer,10806
,#NYPD_32495,Sergeant,
,#NYPD_32496,Police Officer,1135
,#NYPD_32497,Police Officer,24086
,#NYPD_32498,Sergeant,2135
,#NYPD_32499,Police Officer,1278
,#NYPD_32500,Police Officer,14417
,#NYPD_32501,Lieutenant,1294
,#NYPD_32501,Lieutenant,0
,#NYPD_32502,Sergeant,
,#NYPD_32503,Detective Third Grade,576
,#NYPD_32504,Police Officer,10345
,#NYPD_32505,Detective Specialist,
,#NYPD_32506,Sergeant,1248
,#NYPD_32507,Police Officer,22687
,#NYPD_32508,Police Officer,13967
,#NYPD_32509,Detective Third Grade,3822
,#NYPD_32510,Lieutenant,0
,#NYPD_32511,Sergeant,1516
,#NYPD_32512,Police Officer,
,#NYPD_32513,Police Officer,8061
,#NYPD_32514,Police Officer,14655
,#NYPD_32515,Police Officer,5462
,#NYPD_32516,Police Officer,
,#NYPD_32517,Police Officer,
,#NYPD_32518,Police Officer,
,#NYPD_32519,Sergeant,2200
,#NYPD_32520,Sergeant,5067
,#NYPD_32521,Police Officer,
,#NYPD_32522,Police Officer,3825
,#NYPD_32523,Detective Third Grade,556
,#NYPD_32524,Detective Third Grade,5276
,#NYPD_32525,Police Officer,21967
,#NYPD_32526,Police Officer,7192
,#NYPD_32527,Police Officer,6746
,#NYPD_32528,Assistant Chief Inspector,0
,#NYPD_32529,Detective Third Grade,5302
,#NYPD_32530,Lieutenant,0
,#NYPD_32531,Police Officer,19968
,#NYPD_32532,Sergeant,1939
,#NYPD_32533,Police Officer,
,#NYPD_32534,Police Officer,26900
,#NYPD_32535,Detective Specialist,4988
,#NYPD_32536,Lieutenant,0
,#NYPD_32537,Police Officer,
,#NYPD_32538,Police Officer,
,#NYPD_32539,Inspector,0
,#NYPD_32540,Detective Third Grade,
,#NYPD_32541,Detective Specialist,
,#NYPD_32542,Police Officer,17849
,#NYPD_32543,Sergeant,2591
,#NYPD_32544,Police Officer,8066
,#NYPD_32545,Detective Specialist,4269
,#NYPD_32545,Detective Specialist,5067
,#NYPD_32546,Detective Third Grade,6946
,#NYPD_32547,Deputy Inspector,0
,#NYPD_32548,Police Officer,24766
,#NYPD_32549,Police Officer,25072
,#NYPD_32550,Sergeant,3941
,#NYPD_32551,Police Officer,14263
,#NYPD_32552,Police Officer,22487
,#NYPD_32553,Sergeant,3774
,#NYPD_32554,Police Officer,23173
,#NYPD_32555,Lieutenant,0
,#NYPD_32556,Police Officer,5011
,#NYPD_32557,Lieutenant,0
,#NYPD_32558,Sergeant,2287
,#NYPD_32559,Police Officer,3850
,#NYPD_32560,Police Officer,28338
,#NYPD_32561,Sergeant,13158
,#NYPD_32561,Sergeant,2904
,#NYPD_32562,Sergeant,2087
,#NYPD_32563,Detective Third Grade,2777
,#NYPD_32564,Police Officer,5581
,#NYPD_32565,Detective Third Grade,6425
,#NYPD_32566,Police Officer,6620
,#NYPD_32567,Police Officer,25918
,#NYPD_32568,Detective Specialist,4348
,#NYPD_32569,Lieutenant,0
,#NYPD_32570,Police Officer,4620
,#NYPD_32571,Lieutenant,1308
,#NYPD_32571,Lieutenant,0
,#NYPD_32572,Sergeant,14273
,#NYPD_32573,Police Officer,
,#NYPD_32574,Police Officer,15518
,#NYPD_32575,Police Officer,11403
,#NYPD_32576,Police Officer,10880
,#NYPD_32577,Police Officer,17556
,#NYPD_32578,Detective Second Grade,2691
,#NYPD_32579,Police Officer,
,#NYPD_32580,Police Officer,19332
,#NYPD_32581,Lieutenant,0
,#NYPD_32582,Police Officer,
,#NYPD_32583,Sergeant,3456
,#NYPD_32584,Police Officer,14467
,#NYPD_32585,Police Officer,31346
,#NYPD_32586,Police Officer,6021
,#NYPD_32587,Police Officer,12630
,#NYPD_32588,Lieutenant,0
,#NYPD_32589,Sergeant,
,#NYPD_32590,Police Officer,6228
,#NYPD_32591,Police Officer,12780
,#NYPD_32592,Detective Third Grade,4089
,#NYPD_32593,Police Officer,24670
,#NYPD_32594,Detective Third Grade,7387
