id,officer id,officer unique identifier,badge number,job title,start date,end date,unit id
10557,22492,,5495,POLICE OFFICER,,,
10558,22493,,9472,POLICE OFFICER,,,
10559,22494,,2301,SERGEANT OF POLICE,,,
10560,22495,,15046,POLICE OFFICER,,,
10561,22496,,21144,PO AS DETECTIVE,,,
10562,22497,,6137,POLICE OFFICER,,,
10563,22498,,7389,POLICE OFFICER,,,
10564,22499,,,POLICE OFFICER,,,
10565,22500,,14082,POLICE OFFICER,,,
10566,22501,,7665,POLICE OFFICER,,,
10567,22502,,17796,POLICE OFFICER,,,
10568,22503,,9176,POLICE OFFICER,,,
10569,22504,,19323,POLICE OFFICER,,,
10570,22505,,12972,POLICE OFFICER,,,
10571,22506,,8237,POLICE OFFICER,,,
10572,22507,,21183,PO AS DETECTIVE,,,
10573,22508,,4367,POLICE OFFICER,,,
10574,22509,,1138,SERGEANT OF POLICE,,,
10575,22510,,8115,PO (PER ARB AWARD),,,
10576,22511,,12160,POLICE OFFICER,,,
10577,22512,,2027,SERGEANT OF POLICE,,,
10578,22513,,9604,POLICE OFFICER,,,
10579,22514,,4686,POLICE OFFICER,,,
10580,22515,,6812,POLICE OFFICER,,,
10581,22516,,18647,POLICE OFFICER,,,
10582,22517,,19722,POLICE OFFICER,,,
10583,22518,,16317,POLICE OFFICER,,,
10584,22519,,18426,POLICE OFFICER,,,
10585,22520,,13699,POLICE OFFICER,,,
10586,22521,,,POLICE OFFICER,,,
10587,22522,,19915,POLICE OFFICER,,,
10588,22523,,12934,POLICE OFFICER,,,
10589,22524,,6191,POLICE OFFICER,,,
10590,22525,,12559,POLICE OFFICER,,,
10591,22526,,10765,POLICE OFFICER,,,
10592,22527,,6139,POLICE OFFICER,,,
10593,22528,,17121,POLICE OFFICER,,,
10594,22529,,5523,POLICE OFFICER,,,
10595,22530,,18768,POLICE OFFICER,,,
10596,22531,,15245,POLICE OFFICER,,,
10597,22532,,19386,POLICE OFFICER,,,
10598,22533,,13536,POLICE OFFICER,,,
10599,22534,,14924,POLICE OFFICER,,,
10600,22535,,10491,POLICE OFFICER,,,
10601,22536,,10653,POLICE OFFICER,,,
10602,22537,,3523,POLICE OFFICER,,,
10603,22538,,1010,SERGEANT OF POLICE,,,
10604,22539,,20462,PO AS DETECTIVE,,,
10605,22540,,20243,PO AS DETECTIVE,,,
10606,22541,,15636,POLICE OFFICER,,,
10607,22542,,6704,POLICE OFFICER,,,
10608,22543,,16554,POLICE OFFICER,,,
10609,22544,,12881,POLICE OFFICER,,,
10610,22545,,11460,POLICE OFFICER,,,
10611,22546,,18632,POLICE OFFICER,,,
10612,22547,,19148,POLICE OFFICER,,,
10613,22548,,17548,POLICE OFFICER,,,
10614,22549,,13258,POLICE OFFICER,,,
10615,22550,,9203,POLICE OFFICER,,,
10616,22551,,1770,SERGEANT OF POLICE,,,
10617,22552,,18617,POLICE OFFICER,,,
10618,22553,,18427,POLICE OFFICER,,,
10619,22554,,21242,PO AS DETECTIVE,,,
10620,22555,,17840,POLICE OFFICER,,,
10621,22556,,11254,POLICE OFFICER,,,
10622,22557,,2717,POLICE OFFICER,,,
10623,22558,,804,SERGEANT OF POLICE,,,
10624,22559,,14483,POLICE OFFICER,,,
10625,22560,,10453,POLICE OFFICER,,,
10626,22561,,1386,SERGEANT OF POLICE,,,
10627,22562,,14550,POLICE OFFICER,,,
10628,22563,,14119,POLICE OFFICER,,,
10629,22564,,8748,POLICE OFFICER,,,
10630,22565,,10773,POLICE OFFICER,,,
10631,22566,,6124,POLICE OFFICER,,,
10632,22567,,14940,POLICE OFFICER,,,
10633,22568,,11093,POLICE OFFICER,,,
10634,22569,,21247,PO AS DETECTIVE,,,
10635,22570,,10523,POLICE OFFICER,,,
10636,22571,,5383,POLICE OFFICER,,,
10637,22572,,9030,POLICE OFFICER,,,
10638,22573,,19781,POLICE OFFICER,,,
10639,22574,,14437,POLICE OFFICER,,,
10640,22575,,21438,PO AS DETECTIVE,,,
10641,22576,,18988,POLICE OFFICER,,,
10642,22577,,17026,POLICE OFFICER,,,
10643,22578,,19725,POLICE OFFICER,,,
10644,22579,,10659,POLICE OFFICER,,,
10645,22580,,19882,PO/MARINE OFFICER,,,
10646,22581,,8948,POLICE OFFICER,,,
10647,22582,,18995,POLICE OFFICER,,,
10648,22583,,5614,POLICE OFFICER,,,
10649,22584,,20199,PO AS DETECTIVE,,,
10650,22585,,11403,POLICE OFFICER,,,
10651,22586,,12849,POLICE OFFICER,,,
10652,22587,,14773,POLICE OFFICER,,,
10653,22588,,14788,POLICE OFFICER,,,
10654,22589,,21143,PO AS DETECTIVE,,,
10655,22590,,19978,POLICE OFFICER,,,
10656,22591,,20455,PO AS DETECTIVE,,,
10657,22592,,16312,POLICE OFFICER,,,
10658,22593,,15861,POLICE OFFICER,,,
10659,22594,,5412,POLICE OFFICER,,,
10660,22595,,18742,POLICE OFFICER,,,
10661,22596,,15858,POLICE OFFICER,,,
10662,22597,,5288,POLICE OFFICER,,,
10663,22598,,8796,POLICE OFFICER,,,
10664,22599,,14404,POLICE OFFICER,,,
10665,22600,,7892,POLICE OFFICER,,,
10666,22601,,5471,PO (PER ARB AWARD),,,
10667,22602,,11227,POLICE OFFICER,,,
10668,22603,,12292,POLICE OFFICER,,,
10669,22604,,1846,SERGEANT OF POLICE,,,
10670,22605,,12369,POLICE OFFICER,,,
10671,22606,,13612,POLICE OFFICER,,,
10672,22607,,1129,SERGEANT OF POLICE,,,
10673,22608,,18444,POLICE OFFICER,,,
10674,22609,,7540,COMMANDER,,,
10675,22610,,19991,POLICE OFFICER,,,
10676,22611,,12851,POLICE OFFICER,,,
10677,22612,,13460,POLICE OFFICER,,,
10678,22613,,11014,POLICE OFFICER,,,
10679,22614,,4602,POLICE OFFICER,,,
10680,22615,,1281,SERGEANT OF POLICE,,,
10681,22616,,18262,POLICE OFFICER,,,
10682,22617,,9376,POLICE OFFICER,,,
10683,22618,,14412,POLICE OFFICER,,,
10684,22619,,945,SERGEANT OF POLICE,,,
10685,22620,,18889,POLICE OFFICER,,,
10686,22621,,16744,POLICE OFFICER,,,
10687,22622,,18987,POLICE OFFICER,,,
10688,22623,,20950,PO AS DETECTIVE,,,
10689,22624,,18767,POLICE OFFICER,,,
10690,22625,,12123,POLICE OFFICER,,,
10691,22626,,,POLICE OFFICER,,,
10692,22627,,2904,POLICE OFFICER,,,
10693,22628,,13714,POLICE OFFICER,,,
10694,22629,,12921,POLICE OFFICER,,,
10695,22630,,10964,POLICE OFFICER,,,
10696,22631,,17871,POLICE OFFICER,,,
10697,22632,,16725,POLICE OFFICER,,,
10698,22633,,12804,POLICE OFFICER,,,
10699,22634,,13653,POLICE OFFICER,,,
10700,22635,,15939,POLICE OFFICER,,,
10701,22636,,17895,POLICE OFFICER,,,
10702,22637,,2550,SERGEANT OF POLICE,,,
10703,22638,,12672,POLICE OFFICER,,,
10704,22639,,2034,SERGEANT OF POLICE,,,
10705,22640,,18930,POLICE OFFICER,,,
10706,22641,,10122,POLICE OFFICER,,,
10707,22642,,16939,POLICE OFFICER,,,
10708,22643,,8432,POLICE OFFICER,,,
10709,22644,,15568,POLICE OFFICER,,,
10710,22645,,2709,POLICE OFFICER,,,
10711,22646,,19886,POLICE OFFICER,,,
10712,22647,,1042,SERGEANT OF POLICE,,,
10713,22648,,2438,SERGEANT OF POLICE,,,
10714,22649,,17384,POLICE OFFICER,,,
10715,22650,,11756,POLICE OFFICER,,,
10716,22651,,21079,PO AS DETECTIVE,,,
10717,22652,,,POLICE OFFICER,,,
10718,22653,,4267,POLICE OFFICER,,,
10719,22654,,10098,POLICE OFFICER,,,
10720,22655,,,POLICE OFFICER,,,
10721,22656,,10986,POLICE OFFICER,,,
10722,22657,,16487,POLICE OFFICER,,,
10723,22658,,6415,POLICE OFFICER,,,
10724,22659,,11476,POLICE OFFICER,,,
10725,22660,,13735,POLICE OFFICER,,,
10726,22661,,,POLICE OFFICER,,,
10727,22662,,17284,POLICE OFFICER,,,
10728,22663,,6859,POLICE OFFICER,,,
10729,22664,,18808,POLICE OFFICER,,,
10730,22665,,19873,POLICE OFFICER,,,
10731,22666,,20403,PO AS DETECTIVE,,,
10732,22667,,11281,POLICE OFFICER,,,
10733,22668,,13203,POLICE OFFICER,,,
10734,22669,,2105,SERGEANT OF POLICE,,,
10735,22670,,7444,POLICE OFFICER,,,
10736,22671,,8597,POLICE OFFICER,,,
10737,22672,,18324,POLICE OFFICER,,,
10738,22673,,18434,POLICE OFFICER,,,
10739,22674,,2823,POLICE OFFICER,,,
10740,22675,,7052,POLICE OFFICER,,,
10741,22676,,13012,POLICE OFFICER,,,
10742,22677,,8484,POLICE OFFICER,,,
10743,22678,,14854,POLICE OFFICER,,,
10744,22679,,6404,POLICE OFFICER,,,
10745,22680,,19503,POLICE OFFICER,,,
10746,22681,,18747,POLICE OFFICER,,,
10747,22682,,7730,POLICE OFFICER,,,
10748,22683,,11647,POLICE OFFICER,,,
10749,22684,,10313,POLICE OFFICER,,,
10750,22685,,1526,SERGEANT OF POLICE,,,
10751,22686,,7146,POLICE OFFICER,,,
10752,22687,,18841,POLICE OFFICER,,,
10753,22688,,2347,SERGEANT OF POLICE,,,
10754,22689,,19484,POLICE OFFICER,,,
10755,22690,,15507,POLICE OFFICER,,,
10756,22691,,15523,POLICE OFFICER,,,
10757,22692,,,POLICE OFFICER,,,
10758,22693,,18648,POLICE OFFICER,,,
10759,22694,,13067,POLICE OFFICER,,,
10760,22695,,3030,POLICE OFFICER,,,
10761,22696,,1149,SERGEANT OF POLICE,,,
10762,22697,,12763,POLICE OFFICER,,,
10763,22698,,7262,POLICE OFFICER,,,
10764,22699,,14142,POLICE OFFICER,,,
10765,22700,,13294,POLICE OFFICER,,,
10766,22701,,4422,POLICE OFFICER,,,
10767,22702,,20128,PO AS DETECTIVE,,,
10768,22703,,883,SERGEANT OF POLICE,,,
10769,22704,,19724,POLICE OFFICER,,,
10770,22705,,7509,POLICE OFFICER,,,
10771,22706,,17863,POLICE OFFICER,,,
10772,22707,,19898,POLICE OFFICER,,,
10773,22709,,4477,POLICE OFFICER,,,
10774,22710,,7400,POLICE OFFICER,,,
10775,22708,,13655,POLICE OFFICER,,,
10776,22711,,3783,POLICE OFFICER,,,
10777,22712,,10573,POLICE OFFICER,,,
10778,22713,,17963,POLICE OFFICER,,,
10779,22714,,3561,POLICE OFFICER,,,
10780,22715,,13888,POLICE OFFICER,,,
10781,22716,,2995,POLICE OFFICER,,,
10782,22717,,4523,POLICE OFFICER,,,
10783,22718,,3367,POLICE OFFICER,,,
10784,22719,,11392,POLICE OFFICER,,,
10785,22720,,20458,PO AS DETECTIVE,,,
10786,22721,,17735,POLICE OFFICER,,,
10787,22722,,16756,POLICE OFFICER,,,
10788,22722,,16753,POLICE OFFICER,,,
10789,22723,,16756,POLICE OFFICER,,,
10790,22723,,16753,POLICE OFFICER,,,
10791,22724,,14607,POLICE OFFICER,,,
10792,22725,,18424,POLICE OFFICER,,,
10793,22726,,5213,POLICE OFFICER,,,
10794,22727,,20222,PO AS DETECTIVE,,,
10795,22728,,6008,POLICE OFFICER,,,
10796,22729,,9532,POLICE OFFICER,,,
10797,22730,,1507,SERGEANT OF POLICE,,,
10798,22732,,13901,POLICE OFFICER,,,
10799,22733,,2231,SERGEANT OF POLICE,,,
10800,22734,,9796,POLICE OFFICER,,,
10801,22731,,2490,SERGEANT OF POLICE,,,
10802,22735,,10858,POLICE OFFICER,,,
10803,22736,,,POLICE OFFICER,,,
10804,22737,,14630,POLICE OFFICER,,,
10805,22738,,6708,POLICE OFFICER,,,
10806,22739,,5148,POLICE OFFICER,,,
10807,22740,,8170,POLICE OFFICER,,,
10808,22741,,11284,POLICE OFFICER,,,
10809,22742,,8761,POLICE OFFICER,,,
10810,22743,,8233,PO/EXP DET CAN HAND,,,
10811,22744,,8339,POLICE OFFICER,,,
10812,22745,,3599,POLICE OFFICER,,,
10813,22746,,13422,POLICE OFFICER,,,
10814,22747,,18659,POLICE OFFICER,,,
10815,22748,,10010,POLICE OFFICER,,,
10816,22749,,6112,POLICE OFFICER,,,
10817,22750,,17496,POLICE OFFICER,,,
10818,22751,,11514,POLICE OFFICER,,,
10819,22752,,17281,POLICE OFFICER,,,
10820,22753,,16173,POLICE OFFICER,,,
10821,22754,,15327,POLICE OFFICER,,,
10822,22755,,11583,POLICE OFFICER,,,
10823,22756,,,POLICE OFFICER,,,
10824,22757,,16,CAPTAIN OF POLICE,,,
10825,22758,,5221,POLICE OFFICER,,,
10826,22759,,7586,POLICE OFFICER,,,
10827,22760,,13269,POLICE OFFICER,,,
10828,22761,,4412,POLICE OFFICER,,,
10829,22762,,8473,POLICE OFFICER,,,
10830,22763,,19920,POLICE OFFICER,,,
10831,22764,,19655,POLICE OFFICER,,,
10832,22765,,16236,POLICE OFFICER,,,
10833,22766,,18577,POLICE OFFICER,,,
10834,22767,,7431,POLICE OFFICER,,,
10835,22768,,8903,POLICE OFFICER,,,
10836,22769,,11643,POLICE OFFICER,,,
10837,22770,,19685,POLICE OFFICER,,,
10838,22771,,5181,POLICE OFFICER,,,
10839,22772,,17619,POLICE OFFICER,,,
10840,22773,,5266,POLICE OFFICER,,,
10841,22774,,8136,POLICE OFFICER,,,
10842,22775,,1492,SERGEANT OF POLICE,,,
10843,22776,,16996,POLICE OFFICER,,,
10844,22777,,7819,POLICE OFFICER,,,
10845,22779,,10831,POLICE OFFICER,,,
10846,22778,,10192,POLICE OFFICER,,,
10847,22780,,20051,PO AS DETECTIVE,,,
10848,22781,,856,SERGEANT OF POLICE,,,
10849,22782,,9554,POLICE OFFICER,,,
10850,22783,,8168,POLICE OFFICER,,,
10851,22784,,18220,POLICE OFFICER,,,
10852,22785,,20571,PO AS DETECTIVE,,,
10853,22786,,3402,POLICE OFFICER,,,
10854,22787,,2393,SERGEANT OF POLICE,,,
10855,22788,,19002,POLICE OFFICER,,,
10856,22789,,20684,PO AS DETECTIVE,,,
10857,22790,,21212,PO AS DETECTIVE,,,
10858,22791,,6430,POLICE OFFICER,,,
10859,22792,,2641,SERGEANT OF POLICE,,,
10860,22793,,14164,POLICE OFFICER,,,
10861,22794,,10859,POLICE OFFICER,,,
10862,22795,,10363,POLICE OFFICER,,,
10863,22796,,20480,PO AS DETECTIVE,,,
10864,22797,,11076,POLICE OFFICER,,,
10865,22798,,20070,PO AS DETECTIVE,,,
10866,22799,,7724,POLICE OFFICER,,,
10867,22800,,6731,POLICE OFFICER,,,
10868,22801,,11035,POLICE OFFICER,,,
10869,22802,,2128,SERGEANT OF POLICE,,,
10870,22803,,9240,POLICE OFFICER,,,
10871,22804,,,POLICE OFFICER,,,
10872,22805,,16247,POLICE OFFICER,,,
10873,22806,,1724,SERGEANT OF POLICE,,,
10874,22807,,13224,POLICE OFFICER,,,
10875,22808,,9420,POLICE OFFICER,,,
10876,22809,,12019,POLICE OFFICER,,,
10877,22810,,5542,POLICE OFFICER,,,
10878,22811,,16178,POLICE OFFICER,,,
10879,22812,,16765,POLICE OFFICER,,,
10880,22813,,7769,POLICE OFFICER,,,
10881,22814,,17806,POLICE OFFICER,,,
10882,22815,,16233,POLICE OFFICER,,,
10883,22816,,7817,POLICE OFFICER,,,
10884,22817,,1090,SERGEANT OF POLICE,,,
10885,22818,,3074,POLICE OFFICER,,,
10886,22819,,21031,PO AS DETECTIVE,,,
10887,22820,,6267,POLICE OFFICER,,,
10888,22821,,9326,POLICE OFFICER,,,
10889,22822,,9801,POLICE OFFICER,,,
10890,22823,,19934,POLICE OFFICER,,,
10891,22824,,18835,POLICE OFFICER,,,
10892,22825,,15952,POLICE OFFICER,,,
10893,22826,,13509,POLICE OFFICER,,,
10894,22827,,19928,POLICE OFFICER,,,
10895,22828,,14932,POLICE OFFICER,,,
10896,22829,,5645,POLICE OFFICER,,,
10897,22830,,6584,POLICE OFFICER,,,
10898,22831,,17941,POLICE OFFICER,,,
10899,22832,,10726,POLICE OFFICER,,,
10900,22833,,17022,POLICE OFFICER,,,
10901,22834,,20567,PO AS DETECTIVE,,,
10902,22835,,20415,PO AS DETECTIVE,,,
10903,22836,,17023,POLICE OFFICER,,,
10904,22837,,7252,POLICE OFFICER,,,
10905,22838,,18481,POLICE OFFICER,,,
10906,22839,,10755,POLICE OFFICER,,,
10907,22840,,16484,POLICE OFFICER,,,
10908,22841,,17812,POLICE OFFICER,,,
10909,22842,,1813,SERGEANT OF POLICE,,,
10910,22843,,10819,POLICE OFFICER,,,
10911,22844,,16186,POLICE OFFICER,,,
10912,22845,,18558,POLICE OFFICER,,,
10913,22846,,6583,POLICE OFFICER,,,
10914,22847,,8337,POLICE OFFICER,,,
10915,22848,,21308,PO AS DETECTIVE,,,
10916,22849,,20292,PO AS DETECTIVE,,,
10917,22850,,12247,POLICE OFFICER,,,
10918,22851,,15320,POLICE OFFICER,,,
10919,22852,,6288,POLICE OFFICER,,,
10920,22853,,14689,POLICE OFFICER,,,
10921,22854,,2236,SERGEANT OF POLICE,,,
10922,22855,,2011,SERGEANT OF POLICE,,,
10923,22856,,6857,POLICE OFFICER,,,
10924,22857,,21272,PO AS DETECTIVE,,,
10925,22858,,977,SERGEANT OF POLICE,,,
10926,22859,,15050,POLICE OFFICER,,,
10927,22860,,19859,POLICE OFFICER,,,
10928,22861,,4980,POLICE OFFICER,,,
10929,22862,,1246,SERGEANT OF POLICE,,,
10930,22863,,6501,POLICE OFFICER,,,
10931,22864,,5610,POLICE OFFICER,,,
10932,22865,,1615,SERGEANT OF POLICE,,,
10933,22866,,5617,POLICE OFFICER,,,
10934,22867,,13936,POLICE OFFICER,,,
10935,22868,,2033,SERGEANT OF POLICE,,,
10936,22869,,1941,SERGEANT OF POLICE,,,
10937,22870,,5718,POLICE OFFICER,,,
10938,22871,,7143,POLICE OFFICER,,,
10939,22872,,21187,PO AS DETECTIVE,,,
10940,22873,,8311,POLICE OFFICER,,,
10941,22874,,12441,POLICE OFFICER,,,
10942,22875,,7713,POLICE OFFICER,,,
10943,22876,,11861,POLICE OFFICER,,,
10944,22877,,6323,POLICE OFFICER,,,
10945,22878,,5100,POLICE OFFICER,,,
10946,22879,,15773,POLICE OFFICER,,,
10947,22880,,8743,POLICE OFFICER,,,
10948,22881,,4906,POLICE OFFICER,,,
10949,22882,,928,SERGEANT OF POLICE,,,
10950,22883,,2311,SERGEANT OF POLICE,,,
10951,22884,,9613,POLICE OFFICER,,,
10952,22885,,21500,PO AS DETECTIVE,,,
10953,22886,,19901,POLICE OFFICER,,,
10954,22887,,1934,SERGEANT OF POLICE,,,
10955,22888,,6922,POLICE OFFICER,,,
10956,22889,,16637,POLICE OFFICER,,,
10957,22890,,11498,POLICE OFFICER,,,
10958,22891,,18294,POLICE OFFICER,,,
10959,22892,,9267,POLICE OFFICER,,,
10960,22893,,2402,SERGEANT OF POLICE,,,
10961,22894,,14926,POLICE OFFICER,,,
10962,22895,,6414,POLICE OFFICER,,,
10963,22896,,19219,POLICE OFFICER,,,
10964,22897,,21517,PO AS DETECTIVE,,,
10965,22898,,6699,POLICE OFFICER,,,
10966,22899,,15777,POLICE OFFICER,,,
10967,22900,,7694,POLICE OFFICER,,,
10968,22901,,484,COMMANDER,,,
10969,22902,,8413,POLICE OFFICER,,,
10970,22903,,529,LIEUTENANT OF POLICE,,,
10971,22904,,16820,POLICE OFFICER,,,
10972,22905,,11894,POLICE OFFICER,,,
10973,22906,,11820,POLICE OFFICER,,,
10974,22907,,14897,POLICE OFFICER,,,
10975,22908,,1087,SERGEANT OF POLICE,,,
10976,22909,,9072,POLICE OFFICER,,,
10977,22910,,8202,POLICE OFFICER,,,
10978,22911,,16125,POLICE OFFICER,,,
10979,22912,,2412,SERGEANT OF POLICE,,,
10980,22913,,18000,POLICE OFFICER,,,
10981,22915,,7931,PO ASSG CANINE HANDL,,,
10982,22916,,7927,POLICE OFFICER,,,
10983,22914,,4746,POLICE OFFICER,,,
10984,22917,,6598,POLICE OFFICER,,,
10985,22918,,11569,POLICE OFFICER,,,
10986,22919,,14123,POLICE OFFICER,,,
10987,22920,,16817,POLICE OFFICER,,,
10988,22921,,20004,PO AS DETECTIVE,,,
10989,22922,,15485,POLICE OFFICER,,,
10990,22923,,10649,POLICE OFFICER,,,
10991,22924,,3033,POLICE OFFICER,,,
10992,22925,,16200,POLICE OFFICER,,,
10993,22926,,20111,PO AS DETECTIVE,,,
10994,22927,,,POLICE OFFICER,,,
10995,22928,,2317,SERGEANT OF POLICE,,,
10996,22929,,7329,POLICE OFFICER,,,
10997,22930,,11045,POLICE OFFICER,,,
10998,22931,,,POLICE OFFICER,,,
10999,22932,,21219,PO AS DETECTIVE,,,
11000,22940,,,POLICE OFFICER,,,
11001,22941,,11830,POLICE OFFICER,,,
11002,22942,,16053,POLICE OFFICER,,,
11003,22943,,13972,POLICE OFFICER,,,
11004,22944,,1804,SERGEANT OF POLICE,,,
11005,22933,,20947,PO AS DETECTIVE,,,
11006,22945,,12184,POLICE OFFICER,,,
11007,22934,,9465,POLICE OFFICER,,,
11008,22946,,1101,SERGEANT OF POLICE,,,
11009,22947,,1426,SERGEANT OF POLICE,,,
11010,22935,,2513,SERGEANT OF POLICE,,,
11011,22948,,17679,POLICE OFFICER,,,
11012,22950,,12126,POLICE OFFICER,,,
11013,22951,,2232,SERGEANT OF POLICE,,,
11014,22949,,277,LIEUTENANT OF POLICE,,,
11015,22952,,19417,POLICE OFFICER,,,
11016,22953,,2500,SERGEANT OF POLICE,,,
11017,22936,,,POLICE OFFICER,,,
11018,22937,,10520,POLICE OFFICER,,,
11019,22954,,1433,SERGEANT OF POLICE,,,
11020,22938,,2322,SERGEANT OF POLICE,,,
11021,22939,,21011,PO AS DETECTIVE,,,
11022,22955,,4943,POLICE OFFICER,,,
11023,22956,,9031,POLICE OFFICER,,,
11024,22957,,19543,POLICE OFFICER,,,
11025,22958,,14449,POLICE OFFICER,,,
11026,22959,,10370,POLICE OFFICER,,,
11027,22960,,7977,POLICE OFFICER,,,
11028,22961,,15865,POLICE OFFICER,,,
11029,22962,,15145,POLICE OFFICER,,,
11030,22963,,7624,POLICE OFFICER,,,
11031,22964,,1581,SERGEANT OF POLICE,,,
11032,22965,,9300,POLICE OFFICER,,,
11033,22966,,19834,POLICE OFFICER,,,
11034,22967,,10331,POLICE OFFICER,,,
11035,22968,,2428,SERGEANT OF POLICE,,,
11036,22969,,10557,POLICE OFFICER,,,
11037,22970,,15079,POLICE OFFICER,,,
11038,22971,,19359,POLICE OFFICER,,,
11039,22972,,7519,POLICE OFFICER,,,
11040,22973,,1660,SERGEANT OF POLICE,,,
11041,22975,,19492,PO ASGN EVID. TECHNI,,,
11042,22974,,15085,POLICE OFFICER,,,
11043,22976,,17910,POLICE OFFICER,,,
11044,22977,,19178,POLICE OFFICER,,,
11045,22978,,19486,POLICE OFFICER,,,
11046,22979,,5875,POLICE OFFICER,,,
11047,22980,,12188,POLICE OFFICER,,,
11048,22981,,17659,POLICE OFFICER,,,
11049,22982,,8346,POLICE OFFICER,,,
11050,22983,,2664,SERGEANT OF POLICE,,,
11051,22984,,15969,POLICE OFFICER,,,
11052,22985,,10500,POLICE OFFICER,,,
11053,22986,,13771,POLICE OFFICER,,,
11054,22987,,14085,POLICE OFFICER,,,
11055,22988,,4902,POLICE OFFICER,,,
11056,22989,,17244,POLICE OFFICER,,,
11057,22990,,17739,POLICE OFFICER,,,
11058,22991,,11852,POLICE OFFICER,,,
11059,22992,,19370,POLICE OFFICER,,,
11060,22993,,2316,SERGEANT OF POLICE,,,
11061,22994,,16841,POLICE OFFICER,,,
11062,22995,,18880,POLICE OFFICER,,,
11063,22997,,4137,POLICE OFFICER,,,
11064,22996,,16531,POLICE OFFICER,,,
11065,22998,,,POLICE OFFICER,,,
11066,22999,,10756,POLICE OFFICER,,,
11067,23000,,8297,POLICE OFFICER,,,
11068,23001,,17014,POLICE OFFICER,,,
11069,23002,,11864,POLICE OFFICER,,,
11070,23003,,15648,POLICE OFFICER,,,
11071,23004,,11754,POLICE OFFICER,,,
11072,23005,,,POLICE OFFICER,,,
11073,23007,,11361,POLICE OFFICER,,,
11074,23006,,6875,POLICE OFFICER,,,
11075,23008,,12778,POLICE OFFICER,,,
11076,23009,,19074,POLICE OFFICER,,,
11077,23010,,13853,POLICE OFFICER,,,
11078,23011,,19836,POLICE OFFICER,,,
11079,23012,,15472,POLICE OFFICER,,,
11080,23013,,10294,POLICE OFFICER,,,
11081,23014,,18468,POLICE OFFICER,,,
11082,23015,,5566,POLICE OFFICER,,,
11083,23016,,19940,POLICE OFFICER,,,
11084,23017,,8756,POLICE OFFICER,,,
11085,23018,,20535,PO AS DETECTIVE,,,
11086,23019,,19754,POLICE OFFICER,,,
11087,23020,,8385,PO/FIELD TRNING OFF,,,
11088,23021,,13274,POLICE OFFICER,,,
11089,23022,,21565,PO AS DETECTIVE,,,
11090,23023,,14190,POLICE OFFICER,,,
11091,23024,,8001,POLICE OFFICER,,,
11092,23025,,19969,POLICE OFFICER,,,
11093,23026,,21292,PO AS DETECTIVE,,,
11094,23027,,19316,POLICE OFFICER,,,
11095,23028,,16558,POLICE OFFICER,,,
11096,23029,,19797,POLICE OFFICER,,,
11097,23030,,13242,POLICE OFFICER,,,
11098,23031,,5981,POLICE OFFICER,,,
11099,23032,,21209,PO AS DETECTIVE,,,
11100,23033,,,POLICE OFFICER,,,
11101,23034,,20107,PO AS DETECTIVE,,,
11102,23035,,16457,POLICE OFFICER,,,
11103,23036,,17667,POLICE OFFICER,,,
11104,23037,,5487,POLICE OFFICER,,,
11105,23038,,3148,POLICE OFFICER,,,
11106,23039,,13216,POLICE OFFICER,,,
11107,23040,,19276,POLICE OFFICER,,,
11108,23041,,17149,POLICE OFFICER,,,
11109,23042,,10385,POLICE OFFICER,,,
11110,23043,,7780,POLICE OFFICER,,,
11111,23044,,19544,POLICE OFFICER,,,
11112,23045,,11915,POLICE OFFICER,,,
11113,23046,,13430,POLICE OFFICER,,,
11114,23047,,19469,POLICE OFFICER,,,
11115,23048,,15754,POLICE OFFICER,,,
11116,23049,,4291,POLICE OFFICER,,,
11117,23050,,11421,PO ASGN EVID. TECHNI,,,
11118,23051,,9589,POLICE OFFICER,,,
11119,23052,,8420,POLICE OFFICER,,,
11120,23053,,10053,POLICE OFFICER,,,
11121,23054,,19117,POLICE OFFICER,,,
11122,23055,,2913,POLICE OFFICER,,,
11123,23056,,11651,POLICE OFFICER,,,
11124,23057,,1078,SERGEANT OF POLICE,,,
11125,23058,,1710,SERGEANT OF POLICE,,,
11126,23059,,13521,POLICE OFFICER,,,
11127,23060,,3061,POLICE OFFICER,,,
11128,23061,,892,SERGEANT OF POLICE,,,
11129,23062,,20742,PO AS DETECTIVE,,,
11130,23063,,15977,POLICE OFFICER,,,
11131,23064,,20399,PO AS DETECTIVE,,,
11132,23065,,8758,POLICE OFFICER,,,
11133,23066,,12218,POLICE OFFICER,,,
11134,23067,,19131,POLICE OFFICER,,,
11135,23068,,3145,POLICE OFFICER,,,
11136,23069,,8716,POLICE OFFICER,,,
11137,23070,,17943,POLICE OFFICER,,,
11138,23071,,,POLICE OFFICER,,,
11139,23072,,16106,POLICE OFFICER,,,
11140,23073,,1365,SERGEANT OF POLICE,,,
11141,23074,,19863,POLICE OFFICER,,,
11142,23075,,13025,POLICE OFFICER,,,
11143,23076,,11589,POLICE OFFICER,,,
11144,23077,,4051,POLICE OFFICER,,,
11145,23078,,5735,POLICE OFFICER,,,
11146,23079,,17942,POLICE OFFICER,,,
11147,23080,,15055,POLICE OFFICER,,,
11148,23081,,5295,POLICE OFFICER,,,
11149,23082,,20329,PO AS DETECTIVE,,,
