right_idx,left_idx,score
128322,17220,10.5
128323,20106,11.5
128324,12646,11.5
128325,19063,11.5
128326,19409,11.5
128327,20479,11.5
128328,20797,11.5
128329,20907,11.5
128331,12247,11.5
128332,12760,11.5
128334,23334,11.5
128336,20528,10.5
128337,16807,11.5
128338,14856,11.5
128339,12647,10.5
128341,13799,11.5
128342,15058,11.5
128343,15270,11.5
128346,22564,10.5
128347,21031,11.5
128348,17098,11.5
128350,13794,11.5
128352,22931,10.5
128353,17209,11.5
128354,19189,11.5
128357,20566,11.5
128360,22566,11.5
128363,15376,11.5
128367,12648,11.5
128368,20830,10.5
128372,12048,11.5
128373,23531,10.5
128374,19081,11.5
128375,16280,11.5
128376,14281,10.5
128377,13596,11.5
128379,19462,10.5
128380,12980,11.5
128381,14410,10.5
128388,16749,11.5
128399,22539,11.5
128400,23532,11.5
128401,20790,11.5
128403,14868,10.5
128405,17170,9.5
128407,20839,11.5
128408,21805,11.5
128409,22666,10.5
128412,23533,11.5
128414,22139,11.5
128416,15488,11.5
128417,13852,10.5
128421,16643,11.5
128422,17099,11.5
128424,18738,10.5
128427,19562,11.5
128436,13911,11.0
128437,14756,11.5
128441,15370,10.5
128443,15865,11.5
128445,16904,11.5
128446,17100,11.5
128447,17218,11.5
128455,18707,11.5
128459,19223,11.5
128460,19274,11.5
128462,19615,11.5
128465,19761,11.5
128466,19794,11.5
128469,20468,10.5
128470,20515,10.5
128473,21032,11.5
128475,22621,11.5
128480,13666,11.0
128482,13994,11.5
128483,16000,10.5
128484,16576,10.5
128485,18801,11.5
128488,11944,11.5
128491,12564,11.5
128492,12587,11.5
128493,13037,11.5
128499,16673,9.5
128500,16678,9.5
128501,16717,11.5
128504,17319,11.5
128507,20547,11.5
128508,22050,11.5
128512,22391,11.5
128515,20504,11.5
128519,22563,11.5
128531,16871,11.5
128532,22083,11.0
128536,23013,9.0
128537,21649,11.5
128538,18432,10.5
128539,12230,11.5
128543,13138,11.5
128550,14535,11.5
128554,15276,11.5
128560,17846,10.5
128562,18301,10.5
128596,17400,11.5
128600,12774,11.5
128601,12916,10.5
128607,15306,11.5
128608,15377,10.5
128609,16543,11.5
128610,17101,11.5
128614,18621,11.5
128615,19498,11.0
128616,19801,10.5
128618,21904,11.5
128619,22622,11.5
128620,22727,11.0
128621,22844,11.5
128623,23159,11.5
128626,23830,11.5
128634,20572,11.5
128635,20941,11.5
128639,17171,11.5
128640,13618,10.5
128641,13976,10.5
128642,11957,11.5
128645,12051,11.5
128653,12292,11.5
128656,12383,11.5
128658,12414,11.5
128659,12427,11.5
128660,12429,11.5
128664,12496,11.5
128665,12497,11.5
128668,12512,11.5
128671,12516,11.5
128673,12531,11.5
128674,12560,11.5
128675,12604,11.5
128677,12613,11.5
128679,12627,10.5
128688,12731,11.5
128689,12732,11.5
128693,12778,11.5
128694,12817,11.5
128697,12851,11.5
128703,12910,11.5
128715,13022,11.5
128716,13023,9.5
128724,13182,11.5
128747,13405,11.5
128748,13412,11.5
128749,13435,10.5
128752,13466,11.5
128764,13795,11.5
128766,13817,11.5
128771,13860,11.5
128774,13912,11.5
128776,13944,11.5
128777,13943,11.5
128781,13993,11.5
128782,13999,10.5
128784,14018,11.5
128791,14088,11.5
128793,14093,11.5
128798,14141,11.5
128799,14142,10.5
128800,14157,11.5
128805,14188,11.5
128810,14248,11.5
128820,14359,11.5
128821,14421,10.5
128825,14455,10.5
128829,14528,11.0
128831,14567,11.5
128833,14640,11.5
128834,14677,11.5
128847,14724,11.5
128850,14757,10.5
128855,14815,11.5
128861,14853,11.5
128870,14946,11.5
128872,14990,11.5
128873,15059,11.5
128882,15129,11.5
128887,15202,11.5
128892,15241,10.5
128894,15244,11.5
128897,15246,11.5
128904,15305,11.5
128908,15310,11.5
128910,15320,11.5
128918,15386,10.5
128920,15424,11.5
128921,15425,9.5
128922,15442,11.5
128924,15483,11.5
128926,15551,11.5
128929,15628,11.5
128931,15673,10.5
128932,15679,11.5
128934,15724,11.5
128940,15772,11.5
128941,15802,11.5
128943,15822,11.5
128945,15956,11.5
128954,16066,11.5
128961,16240,10.5
128974,16365,11.5
128975,16376,10.5
128983,16527,10.5
128989,16631,11.5
128991,16675,11.5
128994,16684,11.5
129000,16765,10.5
129002,16802,11.5
129006,16867,11.0
129009,17016,11.5
129012,17102,11.5
129027,17288,11.5
129028,17290,11.5
129030,17322,10.5
129048,17424,11.5
129050,17427,11.5
129057,17537,11.5
129059,17558,10.5
129067,17641,11.5
129078,17761,10.5
129083,17828,11.5
129084,17832,11.5
129090,17899,10.5
129091,17900,11.5
129098,17988,11.5
129099,18013,11.5
129101,18059,10.5
129105,18172,11.5
129122,18452,11.5
129128,18550,11.5
129130,18590,11.5
129135,18626,11.5
129142,18660,11.5
129143,18664,11.5
129149,18682,11.5
129153,18708,10.5
129158,18718,11.5
129159,18721,11.5
129163,18732,11.5
129167,18761,11.5
129168,18763,11.5
129171,18804,11.5
129176,18843,11.5
129177,18848,11.5
129178,18852,11.5
129179,18860,11.5
129181,19053,9.5
129186,19093,11.5
129187,19098,11.5
129188,19130,11.5
129194,19319,11.5
129202,19412,11.5
129204,19411,10.5
129205,19410,11.5
129208,19476,11.5
129215,19610,11.5
129220,19641,11.5
129223,19671,11.5
129225,19682,10.5
129226,19683,11.5
129234,19702,10.5
129236,19701,11.5
129244,19759,11.5
129245,19858,10.5
129247,19933,10.5
129248,19935,10.5
129250,20014,11.5
129251,20030,11.5
129254,20081,11.5
129263,20312,11.5
129265,20369,10.5
129266,20451,11.5
129269,20456,10.5
129272,20498,11.5
129279,20602,11.5
129281,20625,11.5
129288,20665,10.5
129306,20960,11.5
129307,21034,11.5
129308,21054,11.5
129311,21258,11.5
129318,21382,11.5
129319,21383,11.5
129328,21628,11.5
129334,21724,10.5
129337,21783,11.5
129339,21799,11.5
129344,21832,11.5
129348,21855,10.5
129349,21867,11.5
129350,21905,11.5
129353,21942,11.5
129355,21945,11.5
129363,22180,11.5
129365,22196,11.5
129367,22199,10.5
129374,22319,11.5
129376,22330,11.5
129379,22395,10.5
129384,22430,11.5
129401,22728,11.0
129404,22820,11.5
129408,22936,10.5
129409,22962,11.5
129411,23138,11.5
129414,23154,11.5
129421,23219,11.5
129422,23218,9.5
129428,23262,11.5
129429,23285,11.5
129431,23347,11.5
129440,23447,11.5
129449,23615,11.5
129455,23680,11.5
129457,23759,11.5
129459,23770,11.5
129466,17618,10.5
129472,14116,11.5
129474,14333,9.5
129477,23663,11.5
129478,14411,11.5
129479,12614,11.5
129482,14552,11.5
129483,14992,10.5
129485,15491,11.5
129486,15957,10.5
129487,16614,10.5
129489,19468,11.5
129490,20228,11.5
129491,21556,10.0
129492,23185,11.5
129493,16335,11.5
129494,23280,11.5
129498,16782,11.5
129499,18683,11.5
129501,20407,11.5
129502,21875,11.5
129503,22516,11.5
129504,23650,11.5
129505,23849,11.5
129506,14462,11.5
129507,11989,11.5
129509,12398,11.5
129511,12432,10.5
129513,12637,11.5
129514,12676,10.5
129515,12682,11.5
129516,12734,11.5
129517,12741,11.5
129519,12877,11.5
129520,12876,10.5
129522,13067,11.5
129525,13167,11.5
129526,13247,11.5
129530,13395,11.5
129531,13518,11.5
129532,13607,11.5
129533,13706,11.5
129534,13778,11.5
129538,13941,11.5
129540,14112,10.5
129541,14152,11.5
129544,14412,11.5
129545,14426,11.5
129546,14641,11.5
129547,14731,11.5
129548,14783,11.5
129551,14858,11.5
129553,14872,11.5
129554,14876,11.5
129555,14903,11.5
129558,15099,11.5
129559,15122,11.5
129560,15135,10.5
129561,15213,11.5
129562,15214,11.5
129563,15237,11.5
129564,15275,11.5
129568,15654,11.5
129569,15697,11.5
129570,15757,11.5
129571,15786,11.5
129575,15969,11.5
129576,16052,11.5
129579,16067,10.5
129582,16266,11.5
129586,16377,11.5
129587,16390,11.5
129589,17172,9.5
129590,17187,11.5
129591,17286,11.5
129592,17289,11.5
129593,17299,11.0
129597,17395,11.5
129598,17483,11.5
129601,17670,11.5
129602,17714,11.5
129604,17768,11.5
129605,17787,11.5
129606,17808,10.5
129607,17881,11.5
129608,18168,11.5
129609,18180,11.5
129611,18257,11.5
129612,18283,10.5
129615,18384,11.5
129616,18427,11.5
129617,18477,11.5
129619,18478,11.5
129626,18736,11.5
129628,18789,11.5
129629,18807,11.5
129630,18910,11.5
129632,19190,10.5
129634,19203,11.5
129635,19224,11.5
129636,19245,11.5
129637,19251,11.5
129638,19413,11.5
129640,19530,11.5
129642,19555,11.5
129646,19684,11.5
129649,19724,11.5
129653,19762,11.5
129654,19690,11.5
129655,19843,10.5
129656,20099,10.5
129658,20335,11.5
129660,20634,11.5
129661,20635,11.5
129662,21224,10.5
129666,21428,11.0
129667,21658,11.5
129668,21780,11.5
129669,21801,11.5
129670,22051,11.5
129671,22423,10.5
129673,22453,11.5
129674,22495,11.5
129677,22602,11.5
129678,22623,11.5
129682,22864,11.5
129683,22945,11.5
129684,23226,11.5
129685,23255,10.5
129686,23348,10.5
129687,23352,11.5
129688,23382,11.5
129689,23431,11.5
129690,23636,10.5
129691,14114,11.5
129692,14813,11.5
129693,15196,11.5
129695,15604,11.5
129696,17103,11.5
129697,18019,11.5
129698,19850,11.0
129699,20286,11.5
129700,22368,11.5
129701,22398,10.5
129702,22624,11.5
129703,21162,10.5
129704,17034,10.0
129708,19191,11.5
129709,12180,11.0
129715,13219,11.5
129717,15060,11.5
129719,15749,11.5
129720,16974,10.5
129721,17104,10.5
129722,17593,11.5
129724,18636,11.5
129726,19851,11.5
129727,20114,11.5
129728,20571,11.5
129729,20871,11.5
129731,21670,11.5
129732,21829,11.5
129733,22221,11.5
129734,22333,11.5
129735,23370,11.5
129736,23613,11.5
129738,14784,11.5
129741,17631,11.5
129745,20070,10.5
129746,20073,11.5
129748,23578,11.5
129749,12131,11.0
129750,15928,10.0
129751,21242,11.0
129752,12434,10.5
129753,14264,11.5
129754,14811,11.5
129756,21872,10.5
129758,23813,11.5
129760,18975,11.5
129761,23075,10.5
129763,17173,9.5
129767,12925,11.5
129768,16339,11.5
129770,18915,10.0
129775,15993,10.0
129777,22805,11.0
129779,14159,11.5
129782,21862,11.5
129783,23281,11.5
129784,19254,11.0
129787,14580,11.5
129789,16459,11.5
129790,16718,11.5
129798,20698,10.0
129801,21500,10.0
129802,22052,11.5
129804,23282,11.5
129805,13913,11.5
129807,20609,11.5
129808,21710,10.5
129809,20287,10.5
129810,13832,11.5
129813,22053,11.5
129815,20541,11.5
129816,14680,10.5
129817,22533,11.5
129819,19752,11.5
129820,12231,11.5
129821,14780,11.5
129823,18568,11.5
129826,21513,10.5
129827,22191,11.5
129829,22665,10.5
129830,23186,11.5
129833,17979,11.5
129834,21802,11.0
129835,12000,11.5
129836,12870,11.5
129837,13272,10.5
129839,14366,11.5
129840,14413,10.5
129841,14529,10.5
129843,15985,11.5
129844,16248,11.5
129845,16674,11.5
129847,16905,11.5
129848,17528,11.5
129849,17543,11.5
129850,19192,11.5
129852,19644,11.5
129854,20375,11.5
129855,20620,11.5
129856,21169,11.5
129859,23158,11.5
129860,23349,10.5
129861,23427,11.5
129864,22549,11.5
129865,21873,10.5
129866,16441,11.5
129867,14000,10.5
129868,22288,11.5
129869,12303,11.5
129870,13847,11.5
129871,13874,11.5
129873,22303,10.5
129874,13221,11.5
129875,16719,11.5
129876,21234,11.5
129877,16216,10.5
129879,21662,11.5
129880,20469,11.5
129881,20557,10.5
129882,22603,11.5
129884,13594,10.5
129888,22402,11.5
129890,23536,11.5
129893,19558,11.5
129894,22094,11.0
129895,14323,10.5
129897,15935,10.5
129899,14414,11.5
129900,12678,11.5
129901,20115,11.5
129902,20792,10.5
129906,12334,11.5
129911,15537,11.5
129912,16906,11.5
129913,17017,10.5
129914,17175,10.5
129917,18088,11.5
129919,19548,11.5
129920,19901,10.0
129921,20212,11.5
129929,14415,11.5
129934,12363,10.0
129935,12477,11.0
129939,14416,11.5
129941,14441,9.0
129944,16336,11.5
129946,17283,11.5
129948,14561,11.5
129951,14336,10.5
129954,15343,11.5
129955,23070,11.5
129956,12729,5.5
129957,21914,11.5
129958,17806,10.0
129962,16032,10.5
129963,18253,10.5
129969,13914,11.5
129970,14774,11.0
129972,16348,10.5
129973,18241,11.5
129978,22054,11.5
129980,22449,11.5
129981,23251,11.5
129983,21299,10.5
129987,23313,11.5
129989,12889,11.5
129991,16824,10.5
129994,13842,10.0
129995,14501,10.0
129996,14696,11.0
129998,19330,11.5
129999,20277,10.0
130000,21002,10.0
130001,21907,10.5
130002,23387,11.5
130003,16586,11.5
130004,14746,10.5
130006,17882,11.5
130008,15661,11.5
130010,20063,11.5
130015,23783,11.5
130017,16102,10.0
130022,21154,11.0
130023,20322,11.5
130026,21271,10.5
130029,19764,10.5
130045,23311,11.5
130049,13541,11.0
130050,13857,11.5
130053,14877,10.5
130054,18954,10.0
130055,19379,10.0
130056,19513,10.0
130057,19631,10.0
130059,20699,11.0
130061,21155,10.0
130062,21215,10.0
130063,21272,11.5
130065,21884,11.0
130066,22481,10.0
130068,23586,11.5
130069,16650,11.5
130072,14608,10.0
130073,20078,10.0
130074,14669,11.5
130075,17436,10.5
130076,22107,11.0
130078,16035,11.5
130081,23537,11.5
130082,11990,11.5
130083,20278,10.0
130084,21273,11.5
130087,12067,11.0
130088,12232,11.5
130091,13126,11.5
130092,13542,11.0
130093,13631,11.5
130095,14160,10.5
130096,14371,11.0
130097,14506,11.5
130101,14889,10.0
130104,15301,11.5
130109,16033,10.5
130111,16090,11.0
130120,17105,11.5
130123,17297,11.5
130124,17380,11.5
130127,18151,11.0
130129,18479,11.5
130130,18887,11.0
130133,19165,11.0
130135,19246,11.5
130136,19551,11.5
130138,20279,11.0
130142,20700,11.0
130143,20763,10.0
130145,21004,10.0
130147,21156,11.0
130149,21527,10.0
130155,22892,11.5
130160,23290,11.5
130163,12490,11.5
130169,18541,11.5
130170,18948,11.0
130178,14032,10.0
130179,22983,10.0
130181,19535,11.5
130182,12295,11.0
130183,19215,10.0
130185,18260,11.0
130186,19987,10.5
130188,12123,10.5
130190,12142,11.0
130191,12501,11.5
130194,12745,11.5
130197,13200,10.5
130200,13337,11.5
130202,13577,11.5
130203,13586,11.0
130205,13608,11.5
130208,13761,11.5
130209,14041,11.5
130211,14225,11.0
130213,14351,10.5
130214,14436,11.5
130220,15005,11.0
130224,15173,10.5
130228,15392,11.5
130232,16467,11.5
130233,16508,11.0
130234,16775,11.5
130235,16939,11.5
130236,16942,10.5
130239,17739,11.5
130242,18076,11.5
130245,18584,11.5
130248,19216,11.0
130250,19945,10.0
130257,21384,11.5
130259,21465,11.5
130268,22729,11.0
130269,22840,11.5
130270,22984,11.0
130271,23121,11.5
130273,23132,10.5
130275,23220,11.5
130279,23538,11.5
130281,20847,11.0
130290,13174,11.5
130295,15484,11.5
130296,16557,11.5
130298,18745,11.5
130299,19799,11.5
130300,20280,10.0
130302,23258,11.5
130304,13739,10.5
130305,23775,11.5
130309,15766,10.5
130317,20664,11.5
130318,20883,10.5
130324,13033,11.5
130327,23539,10.5
130328,19019,9.5
130329,19628,10.5
130331,23124,11.5
130347,13796,11.5
130349,15825,11.5
130354,16287,10.5
130356,18396,10.0
130357,12332,9.5
130358,13734,11.5
130359,14886,11.5
130360,15940,10.5
130362,21406,10.5
130363,23705,10.5
130364,13273,10.0
130372,13923,11.0
130376,12002,11.5
130389,12807,11.5
130390,12847,11.0
130401,13127,11.5
130403,13175,10.5
130416,14530,11.0
130436,15947,11.5
130442,16427,11.5
130443,16671,10.5
130452,17514,10.5
130456,18480,10.5
130461,18973,11.5
130480,20573,11.5
130488,21820,11.5
130507,23256,10.5
130518,21964,11.5
130519,22730,11.0
130521,23617,10.5
130523,18984,11.5
130535,15061,11.5
130541,17176,11.5
130551,19862,11.5
130552,20896,11.5
130559,23327,11.5
130561,16269,9.0
130563,19058,11.0
130564,21404,11.5
130566,20352,11.5
130579,14547,11.5
130584,15405,11.5
130604,17381,11.5
130608,17622,11.5
130616,19632,11.5
130618,19970,11.5
130621,20138,11.5
130625,20742,11.5
130628,21388,10.5
130629,21462,11.5
130643,23437,10.5
130649,14955,11.5
130654,22798,11.5
130655,23695,11.5
130656,12885,11.5
130660,17504,11.5
130661,18203,10.0
130662,19989,11.5
130663,22055,11.5
130664,22224,11.5
130665,23363,11.5
130666,23540,11.5
130667,23816,10.0
130668,13307,11.5
130669,19715,11.5
130670,12233,10.5
130676,16907,11.5
130679,23325,11.5
130685,15558,11.5
130686,20766,9.5
130690,15814,10.0
130695,13323,11.5
130700,23541,11.5
130703,15183,9.5
130706,14210,10.0
130707,14208,11.0
130708,17797,11.5
130709,19923,10.0
130710,21201,9.0
130712,21501,10.5
130713,22733,10.0
130728,18737,10.5
130741,12234,10.0
130742,12258,11.5
130762,12615,11.5
130765,12699,11.5
130769,12720,10.0
130779,12868,10.5
130781,12886,11.5
130783,12931,11.5
130785,12958,11.5
130786,12975,11.5
130789,12999,9.5
130802,13128,11.5
130803,13129,10.5
130812,13216,11.5
130816,13241,11.5
130823,13319,11.5
130830,13424,11.5
130833,13467,10.5
130834,13471,11.0
130835,13488,11.5
130841,13721,11.5
130848,13837,10.5
130853,13924,10.0
130864,14107,10.5
130877,14417,11.5
130891,14709,11.5
130892,14715,11.5
130894,14718,10.5
130897,14742,11.5
130901,14814,11.5
130908,14840,11.5
130918,14952,10.5
130928,15100,11.5
130929,15101,11.5
130930,15119,10.0
130935,15177,11.5
130952,15533,10.0
130959,15686,10.5
130962,15713,10.5
130964,15737,11.5
130968,15934,11.5
130971,15958,11.5
130975,16012,11.5
130979,16041,11.5
130989,16076,10.5
130996,16166,11.0
131006,16297,9.0
131008,16310,11.5
131013,16353,11.5
131025,16446,11.5
131031,16559,11.5
131049,16830,11.5
131052,16909,11.5
131060,16946,11.5
131062,16988,11.5
131070,17107,11.0
131081,17208,11.5
131086,17276,11.5
131100,17402,10.5
131103,17444,11.5
131115,17591,11.5
131125,17728,11.5
131129,17758,10.5
131132,17789,11.0
131135,17883,11.5
131137,17894,11.5
131139,17918,11.5
131142,17936,11.5
131146,18021,11.5
131149,18068,11.5
131151,18094,11.5
131161,18163,11.5
131170,18336,11.5
131173,18346,11.5
131182,18436,11.5
131187,18526,10.0
131188,18525,11.0
131189,18535,10.0
131191,18553,11.5
131194,18593,11.5
131198,18639,11.5
131209,18719,11.5
131210,18733,11.5
131219,18832,11.5
131221,18864,11.5
131222,18903,11.5
131224,18972,11.5
131239,19128,11.0
131247,19217,10.0
131251,19252,11.5
131267,19345,11.5
131268,19349,11.5
131273,19375,11.5
131274,19382,11.5
131280,19416,11.5
131281,19414,11.5
131283,19415,11.5
131288,19517,11.5
131292,19545,10.5
131296,19686,11.5
131301,19685,10.5
131310,19732,11.5
131312,19740,11.5
131320,19895,11.5
131324,20066,11.5
131335,20333,10.5
131353,20636,11.5
131362,20788,11.5
131372,20922,11.5
131373,20925,10.5
131375,21006,10.0
131382,21173,10.5
131394,21322,10.5
131400,21595,11.5
131401,21617,11.5
131402,21625,11.5
131403,21634,11.5
131411,21765,11.5
131426,21919,11.5
131428,21944,11.5
131439,22056,11.5
131444,22123,11.5
131447,22163,10.5
131451,22188,11.5
131455,22250,11.5
131467,22386,11.5
131469,22416,10.5
131470,22431,11.5
131474,22488,10.5
131476,22534,11.5
131487,22660,11.5
131489,22674,11.5
131491,22689,11.5
131503,23073,11.5
131511,23152,11.5
131527,23335,11.5
131531,23396,10.5
131539,23430,11.5
131542,23448,11.5
131552,23637,11.5
131561,23845,11.5
131564,12041,11.5
131568,12872,10.0
131571,13432,11.5
131579,14153,11.5
131581,14191,11.5
131593,16573,11.5
131600,18087,11.5
131603,18689,11.5
131609,20219,11.5
131619,22057,10.5
131620,22159,11.5
131638,21537,11.0
131640,15605,10.0
131641,16509,11.0
131642,15088,10.0
131643,15120,10.0
131644,22734,10.0
131647,19442,11.5
131657,14776,11.5
131659,17266,10.5
131660,17741,10.5
131661,15732,11.5
131663,12323,11.5
131665,13695,11.5
131666,14531,11.0
131667,14941,11.0
131670,15948,11.5
131671,15606,10.0
131672,19331,11.5
131673,19463,10.5
131674,14697,9.0
131675,16123,10.5
131676,20720,11.0
131677,14841,11.5
131678,22955,11.5
131679,22990,11.5
131680,16736,9.0
131682,14609,10.0
131683,18888,10.0
131684,21157,10.0
131685,21502,10.0
131686,23014,10.0
131688,22095,10.0
131691,12467,11.5
131692,13024,10.5
131697,16249,10.5
131698,16360,11.5
131699,16840,11.5
131700,16847,11.5
131702,19531,10.5
131703,19646,10.5
131704,19924,10.0
131706,21538,10.5
131707,22479,10.5
131709,23000,10.0
131711,21464,11.5
131713,18394,11.5
131714,22058,11.5
131717,14108,11.5
131718,12347,10.5
131723,18196,10.0
131724,19218,10.0
131725,23673,11.5
131729,13496,11.5
131734,20013,11.5
131738,22561,11.5
131741,14215,11.0
131742,14365,11.5
131743,15543,11.5
131744,15769,11.5
131745,17020,11.5
131747,19510,10.0
131748,19605,11.5
131750,20143,11.5
131751,20387,11.5
131752,20701,11.0
131753,21711,11.5
131754,22342,11.5
131756,23727,10.5
131758,11945,11.5
131760,11980,10.0
131761,16116,11.5
131762,17419,10.5
131763,14418,11.5
131764,19014,11.5
131765,22067,11.5
131766,14265,11.5
131768,19589,11.5
131770,19193,11.0
131771,23542,11.5
131772,19669,11.5
131774,18576,10.5
131775,16235,11.5
131776,22096,11.5
131777,12571,11.5
131778,23780,10.5
131779,19354,11.5
131780,23543,11.5
131781,19099,10.5
131782,18592,9.5
131783,17225,11.5
131784,23135,11.5
131785,12674,11.5
131786,21218,10.0
131787,13622,11.5
131788,19453,11.5
131789,22967,10.0
131790,11946,10.5
131791,11982,11.5
131792,12080,11.5
131793,12087,11.5
131794,12097,10.5
131795,12124,11.5
131796,12126,10.0
131797,12127,11.0
131798,12128,11.0
131799,12136,11.5
131800,12179,10.0
131801,12198,10.0
131802,12211,11.5
131803,12212,11.5
131804,12215,11.5
